Date,2330.TW,3443.TW,2002.TW,2317.TW,2731.TW,3687.TWO
2010-08-23,39.85182189941406,91.73016357421875,17.117809295654297,54.210723876953125,,
2010-08-24,39.5202751159668,90.60234069824219,17.033899307250977,53.40760803222656,,
2010-08-25,38.92349624633789,88.34668731689453,16.726224899291992,54.47633743286133,,
2010-08-26,38.98979949951172,85.3391342163086,16.754196166992188,54.24840545654297,,
2010-08-27,38.98979949951172,83.45940399169922,17.00592803955078,54.704280853271484,,
2010-08-30,39.38766098022461,80.075927734375,17.033899307250977,55.16014862060547,,
2010-08-31,39.056121826171875,79.32402801513672,16.94998550415039,51.5131950378418,,
2010-09-01,39.18872833251953,75.9405517578125,16.94998550415039,49.4617805480957,,
2010-09-02,39.45396041870117,78.19619750976562,17.00592803955078,50.37351608276367,,
2010-09-03,39.65289306640625,81.2037353515625,17.089841842651367,50.82938766479492,,
2010-09-06,40.1170654296875,81.2037353515625,17.341569900512695,49.4617805480957,,
2010-09-07,39.918128967285156,82.70753479003906,17.900978088378906,49.00591278076172,,
2010-09-08,39.32135009765625,81.2037353515625,17.705183029174805,49.233856201171875,,
2010-09-09,39.45396041870117,80.45187377929688,17.649246215820312,48.77798080444336,,
2010-09-10,39.32135009765625,80.82781219482422,17.761127471923828,49.233856201171875,,
2010-09-13,40.382301330566406,83.45940399169922,17.956918716430664,52.42493438720703,,
2010-09-14,40.448612213134766,82.70753479003906,18.012859344482422,52.652870178222656,,
2010-09-15,40.58122253417969,82.33159637451172,18.012859344482422,52.652870178222656,,
2010-09-16,40.1170654296875,81.95564270019531,17.9289493560791,52.42493438720703,,
2010-09-17,40.58122253417969,81.95564270019531,17.900978088378906,52.42493438720703,,
2010-09-20,41.111698150634766,79.32402801513672,18.1527099609375,52.42493438720703,,
2010-09-21,40.97908020019531,80.82781219482422,18.1527099609375,52.88080978393555,,
2010-09-23,39.78551483154297,81.57970428466797,18.124738693237305,53.79254150390625,,
2010-09-24,39.85182189941406,80.45187377929688,18.012859344482422,53.564605712890625,,
2010-09-27,40.24967575073242,79.69998168945312,18.124738693237305,53.336673736572266,,
2010-09-28,40.448612213134766,80.45187377929688,18.068798065185547,53.564605712890625,,
2010-09-29,40.780155181884766,80.075927734375,18.096769332885742,53.564605712890625,,
2010-09-30,41.111698150634766,83.45940399169922,18.068798065185547,53.564605712890625,,
2010-10-01,41.111698150634766,82.70753479003906,18.012859344482422,52.19700241088867,,
2010-10-04,41.04539108276367,80.82781219482422,18.068798065185547,53.10873794555664,,
2010-10-05,40.514915466308594,80.82781219482422,18.012859344482422,52.88080978393555,,
2010-10-06,40.97908020019531,81.2037353515625,18.124738693237305,53.79254150390625,,
2010-10-07,40.64753723144531,80.82781219482422,18.124738693237305,53.79254150390625,,
2010-10-08,40.97908020019531,81.2037353515625,17.956918716430664,54.020484924316406,,
2010-10-11,40.780155181884766,81.2037353515625,17.705183029174805,53.336673736572266,,
2010-10-12,40.448612213134766,80.075927734375,17.50939178466797,51.5131950378418,,
2010-10-13,40.448612213134766,80.075927734375,17.56533432006836,52.19700241088867,,
2010-10-14,40.97908020019531,83.08346557617188,17.56533432006836,52.652870178222656,,
2010-10-15,41.04539108276367,85.3391342163086,17.53736114501953,52.88080978393555,,
2010-10-18,40.1170654296875,87.21882629394531,17.369539260864258,51.5131950378418,,
2010-10-19,40.24967575073242,89.85045623779297,17.313596725463867,51.05732727050781,,
2010-10-20,40.448612213134766,94.73771667480469,17.341569900512695,51.96907043457031,,
2010-10-21,40.448612213134766,94.73771667480469,17.285627365112305,51.5131950378418,,
2010-10-22,40.97908020019531,95.1136474609375,17.285627365112305,51.96907043457031,,
2010-10-25,41.111698150634766,95.48959350585938,17.397510528564453,54.020484924316406,,
2010-10-26,41.31062698364258,95.48959350585938,17.481420516967773,53.79254150390625,,
2010-10-27,41.111698150634766,97.74525451660156,17.313596725463867,52.88080978393555,,
2010-10-28,41.57586669921875,97.74525451660156,17.397510528564453,53.10873794555664,,
2010-10-29,41.64216613769531,94.73771667480469,17.369539260864258,52.88080978393555,,
2010-11-01,42.1063346862793,95.1136474609375,17.50939178466797,53.336673736572266,,
2010-11-02,41.973716735839844,92.85800170898438,17.50939178466797,53.10873794555664,,
